eventID,occurenceID,associatedSequences,basisOfRecord,preparations,organismQuantity,organismQuantityType,identificationRemarks,taxonConceptID,nameAccordingTo,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
Jaedraas-E,ERS3508482-ASV_000024,,MATERIAL_SAMPLE,DNA extract,765,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000024,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000023,,MATERIAL_SAMPLE,DNA extract,805,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000023,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000021,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000021,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000022,,MATERIAL_SAMPLE,DNA extract,44,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000022,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000025,,MATERIAL_SAMPLE,DNA extract,8,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1555175.08FU,http://dx.doi.org/10.15156/BIO/SH1555175.08FU,ASV_000025,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,bovinus,UNRANKED
Jaedraas-E,ERS3508482-ASV_000029,,MATERIAL_SAMPLE,DNA extract,601,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000029,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000026,,MATERIAL_SAMPLE,DNA extract,621,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1564287.08FU,http://dx.doi.org/10.15156/BIO/SH1564287.08FU,ASV_000026,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Pseudotomentella,tristis,UNRANKED
Jaedraas-E,ERS3508482-ASV_000027,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000027,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000028,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1567121.08FU,http://dx.doi.org/10.15156/BIO/SH1567121.08FU,ASV_000028,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,aeruginea,UNRANKED
Jaedraas-E,ERS3508482-ASV_000030,,MATERIAL_SAMPLE,DNA extract,405,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1569597.08FU,http://dx.doi.org/10.15156/BIO/SH1569597.08FU,ASV_000030,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,densifolia,UNRANKED
Jaedraas-E,ERS3508482-ASV_000031,,MATERIAL_SAMPLE,DNA extract,29,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000031,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000035,,MATERIAL_SAMPLE,DNA extract,532,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000035,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000034,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000034,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000038,,MATERIAL_SAMPLE,DNA extract,495,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000038,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000033,,MATERIAL_SAMPLE,DNA extract,57,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000033,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000037,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000037,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000032,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 0.99 to genus level for ITS2 sequence,,,ASV_000032,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000036,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000036,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000040,,MATERIAL_SAMPLE,DNA extract,40,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000040,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000041,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1571571.08FU,http://dx.doi.org/10.15156/BIO/SH1571571.08FU,ASV_000041,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Tylospora,fibrillosa,UNRANKED
Jaedraas-E,ERS3508482-ASV_000043,,MATERIAL_SAMPLE,DNA extract,59,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000043,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Paratritirachium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000045,,MATERIAL_SAMPLE,DNA extract,125,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000045,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000042,,MATERIAL_SAMPLE,DNA extract,54,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000042,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000044,,MATERIAL_SAMPLE,DNA extract,36,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000044,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000048,,MATERIAL_SAMPLE,DNA extract,159,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000048,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000046,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000046,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000047,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1567121.08FU,http://dx.doi.org/10.15156/BIO/SH1567121.08FU,ASV_000047,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,aeruginea,UNRANKED
Jaedraas-E,ERS3508482-ASV_000049,,MATERIAL_SAMPLE,DNA extract,117,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1571571.08FU,http://dx.doi.org/10.15156/BIO/SH1571571.08FU,ASV_000049,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Tylospora,fibrillosa,UNRANKED
Jaedraas-E,ERS3508482-ASV_000050,,MATERIAL_SAMPLE,DNA extract,104,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000050,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000055,,MATERIAL_SAMPLE,DNA extract,69,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000055,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000039,,MATERIAL_SAMPLE,DNA extract,143,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000039,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000054,,MATERIAL_SAMPLE,DNA extract,22,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000054,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000053,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000053,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000056,,MATERIAL_SAMPLE,DNA extract,13,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000056,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000052,,MATERIAL_SAMPLE,DNA extract,298,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1544806.08FU,http://dx.doi.org/10.15156/BIO/SH1544806.08FU,ASV_000052,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,sphaerosporum,UNRANKED
Jaedraas-E,ERS3508482-ASV_000051,,MATERIAL_SAMPLE,DNA extract,37,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000051,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000057,,MATERIAL_SAMPLE,DNA extract,68,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000057,Fungi,Basidiomycota,GS25,GS25,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000059,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1556760.08FU,http://dx.doi.org/10.15156/BIO/SH1556760.08FU,ASV_000059,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,finlayi,UNRANKED
Jaedraas-E,ERS3508482-ASV_000063,,MATERIAL_SAMPLE,DNA extract,227,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000063,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000064,,MATERIAL_SAMPLE,DNA extract,87,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000064,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000061,,MATERIAL_SAMPLE,DNA extract,34,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000061,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000065,,MATERIAL_SAMPLE,DNA extract,38,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000065,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000066,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000066,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000058,,MATERIAL_SAMPLE,DNA extract,28,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000058,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000060,,MATERIAL_SAMPLE,DNA extract,261,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000060,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000062,,MATERIAL_SAMPLE,DNA extract,95,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000062,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leptodontidium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000067,,MATERIAL_SAMPLE,DNA extract,212,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1544806.08FU,http://dx.doi.org/10.15156/BIO/SH1544806.08FU,ASV_000067,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,sphaerosporum,UNRANKED
Jaedraas-E,ERS3508482-ASV_000068,,MATERIAL_SAMPLE,DNA extract,231,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000068,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000073,,MATERIAL_SAMPLE,DNA extract,234,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000073,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000070,,MATERIAL_SAMPLE,DNA extract,177,DNA sequence reads,SINTAX confidence 0.98 to order level for ITS2 sequence,,,ASV_000070,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000069,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000069,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000071,,MATERIAL_SAMPLE,DNA extract,86,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000071,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000077,,MATERIAL_SAMPLE,DNA extract,58,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1522247.08FU,http://dx.doi.org/10.15156/BIO/SH1522247.08FU,ASV_000077,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,dimorpha,UNRANKED
Jaedraas-E,ERS3508482-ASV_000076,,MATERIAL_SAMPLE,DNA extract,29,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000076,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000072,,MATERIAL_SAMPLE,DNA extract,242,DNA sequence reads,SINTAX confidence 0.99 to species level for ITS2 sequence,SH1505976.08FU,http://dx.doi.org/10.15156/BIO/SH1505976.08FU,ASV_000072,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,camphoratus,UNRANKED
Jaedraas-E,ERS3508482-ASV_000074,,MATERIAL_SAMPLE,DNA extract,52,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000074,Fungi,Ascomycota,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000075,,MATERIAL_SAMPLE,DNA extract,226,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000075,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000078,,MATERIAL_SAMPLE,DNA extract,30,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000078,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000082,,MATERIAL_SAMPLE,DNA extract,106,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000082,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000079,,MATERIAL_SAMPLE,DNA extract,86,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000079,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000081,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000081,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000084,,MATERIAL_SAMPLE,DNA extract,32,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000084,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000086,,MATERIAL_SAMPLE,DNA extract,179,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000086,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000080,,MATERIAL_SAMPLE,DNA extract,62,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000080,Fungi,Ascomycota,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000085,,MATERIAL_SAMPLE,DNA extract,158,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000085,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000083,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000083,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000088,,MATERIAL_SAMPLE,DNA extract,30,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000088,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000087,,MATERIAL_SAMPLE,DNA extract,18,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000087,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000090,,MATERIAL_SAMPLE,DNA extract,32,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000090,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000089,,MATERIAL_SAMPLE,DNA extract,36,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1523786.08FU,http://dx.doi.org/10.15156/BIO/SH1523786.08FU,ASV_000089,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,ericae,UNRANKED
Jaedraas-E,ERS3508482-ASV_000092,,MATERIAL_SAMPLE,DNA extract,24,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000092,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000094,,MATERIAL_SAMPLE,DNA extract,54,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000094,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000093,,MATERIAL_SAMPLE,DNA extract,13,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1587494.08FU,http://dx.doi.org/10.15156/BIO/SH1587494.08FU,ASV_000093,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Elaphomycetaceae,Elaphomyces,muricatus,UNRANKED
Jaedraas-E,ERS3508482-ASV_000095,,MATERIAL_SAMPLE,DNA extract,25,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000095,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000096,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000096,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000097,,MATERIAL_SAMPLE,DNA extract,32,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000097,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000098,,MATERIAL_SAMPLE,DNA extract,20,DNA sequence reads,SINTAX confidence 0.99 to species level for ITS2 sequence,SH1564442.08FU,http://dx.doi.org/10.15156/BIO/SH1564442.08FU,ASV_000098,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,chlamydosporicum,UNRANKED
Jaedraas-E,ERS3508482-ASV_000099,,MATERIAL_SAMPLE,DNA extract,141,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1505976.08FU,http://dx.doi.org/10.15156/BIO/SH1505976.08FU,ASV_000099,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,camphoratus,UNRANKED
Jaedraas-E,ERS3508482-ASV_000104,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000104,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000102,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000102,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000100,,MATERIAL_SAMPLE,DNA extract,19,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000100,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000106,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000106,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000105,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 0.98 to genus level for ITS2 sequence,,,ASV_000105,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000091,,MATERIAL_SAMPLE,DNA extract,32,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000091,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000103,,MATERIAL_SAMPLE,DNA extract,7,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000103,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000107,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000107,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000110,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000110,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Trichophaea,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000108,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000108,Fungi,Ascomycota,Xylonomycetes,GS34,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000109,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000109,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000115,,MATERIAL_SAMPLE,DNA extract,43,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000115,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000113,,MATERIAL_SAMPLE,DNA extract,98,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000113,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000112,,MATERIAL_SAMPLE,DNA extract,24,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000112,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
